AT_CH	train	14	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0014_0421.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	15	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0015_0451.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	16	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0016_0481.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	17	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0017_0511.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	18	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0018_0541.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	19	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0019_0571.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	20	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0020_0601.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	21	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0021_0631.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	22	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0022_0661.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	23	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0023_0691.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	24	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0024_0721.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	25	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0025_0751.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	26	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0026_0781.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	27	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0027_0811.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	28	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0028_0841.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	29	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0029_0871.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	30	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0030_0901.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	31	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0031_0931.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	32	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0032_0961.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	33	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0033_0991.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	34	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0034_1021.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	35	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0035_1051.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	36	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0036_1081.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	37	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0037_1111.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	38	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0038_1141.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	39	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0039_1171.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	40	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0040_1201.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	41	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0041_1231.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	42	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0042_1261.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	43	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0043_1291.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	44	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0044_1321.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	45	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0045_1351.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	46	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0046_1381.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	47	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0047_1411.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	48	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0048_1441.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	49	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0049_1471.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	50	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0050_1501.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	51	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0051_1531.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	52	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0052_1561.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	53	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0053_1591.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	54	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0054_1621.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	55	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0055_1651.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	56	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0056_1681.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	57	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0057_1711.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	58	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0058_1741.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	59	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0059_1771.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	60	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0060_1801.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	61	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0061_1831.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	62	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0062_1861.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	63	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0063_1891.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	64	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0064_1921.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	65	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0065_1951.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	66	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0066_1981.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	67	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0067_2011.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	68	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0068_2041.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	69	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0069_2071.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	70	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0070_2101.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	71	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0071_2131.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	72	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0072_2161.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	73	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0073_2191.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	74	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0074_2221.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	75	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0075_2251.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	76	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0076_2281.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	77	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0077_2311.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	78	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0078_2341.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	79	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0079_2371.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	80	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0080_2401.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	81	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0081_2431.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	82	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0082_2461.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	83	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0083_2492.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	84	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0084_2522.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	85	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0085_2552.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	86	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0086_2582.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	87	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0087_2612.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	88	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0088_2642.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	89	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0089_2672.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	90	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0090_2702.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	91	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0091_2732.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	92	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0092_2762.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	93	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0093_2792.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	94	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0094_2822.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	95	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0095_2852.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	96	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0096_2882.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	97	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0097_2912.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	98	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0098_2942.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	99	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0099_2972.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	100	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0100_3002.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	101	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0101_3032.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	102	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0102_3062.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	103	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0103_3092.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	104	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0104_3122.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	105	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0105_3152.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	106	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0106_3182.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	107	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0107_3212.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	108	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0108_3242.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	109	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0109_3272.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	110	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0110_3302.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	111	Pixel	datasets/vision/images0/AT_CH/train_Pixel_0111_3332.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	112	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0112_3362.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	test	113	Pixel	datasets/vision/images0/AT_CH/test_Pixel_0113_3392.jpeg	raw_data/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CA	train	0	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0000_0000.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	1	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0001_0031.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	2	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0002_0061.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	3	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0003_0091.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	4	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0004_0121.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	5	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0005_0151.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	6	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0006_0181.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	7	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0007_0211.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	8	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0008_0241.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	9	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0009_0271.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	10	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0010_0301.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	11	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0011_0331.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	12	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0012_0361.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	13	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0013_0391.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	14	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0014_0421.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	15	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0015_0451.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	16	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0016_0481.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	17	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0017_0511.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	18	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0018_0541.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	19	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0019_0571.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	20	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0020_0601.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	21	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0021_0631.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	22	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0022_0661.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	23	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0023_0691.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	24	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0024_0721.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	25	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0025_0751.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	26	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0026_0781.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	27	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0027_0811.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	28	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0028_0841.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	29	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0029_0871.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	30	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0030_0901.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	31	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0031_0931.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	32	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0032_0961.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	33	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0033_0991.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	34	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0034_1021.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	35	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0035_1051.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	36	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0036_1081.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	37	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0037_1111.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	38	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0038_1141.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	39	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0039_1171.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	40	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0040_1201.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	41	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0041_1231.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	42	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0042_1261.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	43	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0043_1291.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	44	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0044_1321.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	45	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0045_1351.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	test	46	Pixel	datasets/vision/images0/AT_CA/test_Pixel_0046_1381.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	47	Pixel	datasets/vision/images0/AT_CA/train_Pixel_0047_1411.jpeg	raw_data/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
