label	set	time	source	image	video
AT_CH	train	19	Pixel	video_data/AT_CH/train_Pixel_0019_0571.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	20	Pixel	video_data/AT_CH/train_Pixel_0020_0601.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	21	Pixel	video_data/AT_CH/train_Pixel_0021_0631.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	22	Pixel	video_data/AT_CH/train_Pixel_0022_0661.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	24	Pixel	video_data/AT_CH/train_Pixel_0024_0721.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	25	Pixel	video_data/AT_CH/train_Pixel_0025_0751.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	26	Pixel	video_data/AT_CH/train_Pixel_0026_0781.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	27	Pixel	video_data/AT_CH/train_Pixel_0027_0811.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	28	Pixel	video_data/AT_CH/train_Pixel_0028_0841.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	29	Pixel	video_data/AT_CH/train_Pixel_0029_0871.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	30	Pixel	video_data/AT_CH/train_Pixel_0030_0901.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	32	Pixel	video_data/AT_CH/train_Pixel_0032_0961.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	33	Pixel	video_data/AT_CH/train_Pixel_0033_0991.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	34	Pixel	video_data/AT_CH/train_Pixel_0034_1021.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	35	Pixel	video_data/AT_CH/train_Pixel_0035_1051.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	37	Pixel	video_data/AT_CH/train_Pixel_0037_1111.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	38	Pixel	video_data/AT_CH/train_Pixel_0038_1141.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	39	Pixel	video_data/AT_CH/train_Pixel_0039_1171.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	41	Pixel	video_data/AT_CH/train_Pixel_0041_1231.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	43	Pixel	video_data/AT_CH/train_Pixel_0043_1291.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	44	Pixel	video_data/AT_CH/train_Pixel_0044_1321.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	45	Pixel	video_data/AT_CH/train_Pixel_0045_1351.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	47	Pixel	video_data/AT_CH/train_Pixel_0047_1411.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	48	Pixel	video_data/AT_CH/train_Pixel_0048_1441.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	49	Pixel	video_data/AT_CH/train_Pixel_0049_1471.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	51	Pixel	video_data/AT_CH/train_Pixel_0051_1531.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	52	Pixel	video_data/AT_CH/train_Pixel_0052_1561.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	53	Pixel	video_data/AT_CH/train_Pixel_0053_1591.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	54	Pixel	video_data/AT_CH/train_Pixel_0054_1621.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	55	Pixel	video_data/AT_CH/train_Pixel_0055_1651.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	57	Pixel	video_data/AT_CH/train_Pixel_0057_1711.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	58	Pixel	video_data/AT_CH/train_Pixel_0058_1741.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	59	Pixel	video_data/AT_CH/train_Pixel_0059_1771.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	60	Pixel	video_data/AT_CH/train_Pixel_0060_1801.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	61	Pixel	video_data/AT_CH/train_Pixel_0061_1831.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	63	Pixel	video_data/AT_CH/train_Pixel_0063_1891.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	64	Pixel	video_data/AT_CH/train_Pixel_0064_1921.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	65	Pixel	video_data/AT_CH/train_Pixel_0065_1951.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	66	Pixel	video_data/AT_CH/train_Pixel_0066_1981.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	67	Pixel	video_data/AT_CH/train_Pixel_0067_2011.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	68	Pixel	video_data/AT_CH/train_Pixel_0068_2041.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	69	Pixel	video_data/AT_CH/train_Pixel_0069_2071.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	70	Pixel	video_data/AT_CH/train_Pixel_0070_2101.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	71	Pixel	video_data/AT_CH/train_Pixel_0071_2131.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	73	Pixel	video_data/AT_CH/train_Pixel_0073_2191.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	74	Pixel	video_data/AT_CH/train_Pixel_0074_2221.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	76	Pixel	video_data/AT_CH/train_Pixel_0076_2281.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	77	Pixel	video_data/AT_CH/train_Pixel_0077_2311.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	81	Pixel	video_data/AT_CH/train_Pixel_0081_2431.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	82	Pixel	video_data/AT_CH/train_Pixel_0082_2461.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	84	Pixel	video_data/AT_CH/train_Pixel_0084_2522.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	85	Pixel	video_data/AT_CH/train_Pixel_0085_2552.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	86	Pixel	video_data/AT_CH/train_Pixel_0086_2582.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	87	Pixel	video_data/AT_CH/train_Pixel_0087_2612.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	88	Pixel	video_data/AT_CH/train_Pixel_0088_2642.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	90	Pixel	video_data/AT_CH/train_Pixel_0090_2702.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	91	Pixel	video_data/AT_CH/train_Pixel_0091_2732.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	92	Pixel	video_data/AT_CH/train_Pixel_0092_2762.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	93	Pixel	video_data/AT_CH/train_Pixel_0093_2792.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	94	Pixel	video_data/AT_CH/train_Pixel_0094_2822.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	95	Pixel	video_data/AT_CH/train_Pixel_0095_2852.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	97	Pixel	video_data/AT_CH/train_Pixel_0097_2912.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	98	Pixel	video_data/AT_CH/train_Pixel_0098_2942.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	99	Pixel	video_data/AT_CH/train_Pixel_0099_2972.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	101	Pixel	video_data/AT_CH/train_Pixel_0101_3032.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	102	Pixel	video_data/AT_CH/train_Pixel_0102_3062.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	103	Pixel	video_data/AT_CH/train_Pixel_0103_3092.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	104	Pixel	video_data/AT_CH/train_Pixel_0104_3122.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	105	Pixel	video_data/AT_CH/train_Pixel_0105_3152.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	107	Pixel	video_data/AT_CH/train_Pixel_0107_3212.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	108	Pixel	video_data/AT_CH/train_Pixel_0108_3242.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	109	Pixel	video_data/AT_CH/train_Pixel_0109_3272.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CH	train	111	Pixel	video_data/AT_CH/train_Pixel_0111_3332.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4
AT_CA	train	0	Pixel	video_data/AT_CA/train_Pixel_0000_0000.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	1	Pixel	video_data/AT_CA/train_Pixel_0001_0031.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	3	Pixel	video_data/AT_CA/train_Pixel_0003_0091.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	4	Pixel	video_data/AT_CA/train_Pixel_0004_0121.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	6	Pixel	video_data/AT_CA/train_Pixel_0006_0181.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	7	Pixel	video_data/AT_CA/train_Pixel_0007_0211.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	8	Pixel	video_data/AT_CA/train_Pixel_0008_0241.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	9	Pixel	video_data/AT_CA/train_Pixel_0009_0271.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	13	Pixel	video_data/AT_CA/train_Pixel_0013_0391.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	14	Pixel	video_data/AT_CA/train_Pixel_0014_0421.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	15	Pixel	video_data/AT_CA/train_Pixel_0015_0451.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	16	Pixel	video_data/AT_CA/train_Pixel_0016_0481.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	17	Pixel	video_data/AT_CA/train_Pixel_0017_0511.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	18	Pixel	video_data/AT_CA/train_Pixel_0018_0541.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	19	Pixel	video_data/AT_CA/train_Pixel_0019_0571.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	21	Pixel	video_data/AT_CA/train_Pixel_0021_0631.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	22	Pixel	video_data/AT_CA/train_Pixel_0022_0661.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	25	Pixel	video_data/AT_CA/train_Pixel_0025_0751.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	27	Pixel	video_data/AT_CA/train_Pixel_0027_0811.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	28	Pixel	video_data/AT_CA/train_Pixel_0028_0841.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	29	Pixel	video_data/AT_CA/train_Pixel_0029_0871.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	30	Pixel	video_data/AT_CA/train_Pixel_0030_0901.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	31	Pixel	video_data/AT_CA/train_Pixel_0031_0931.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	32	Pixel	video_data/AT_CA/train_Pixel_0032_0961.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	33	Pixel	video_data/AT_CA/train_Pixel_0033_0991.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	34	Pixel	video_data/AT_CA/train_Pixel_0034_1021.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	35	Pixel	video_data/AT_CA/train_Pixel_0035_1051.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	36	Pixel	video_data/AT_CA/train_Pixel_0036_1081.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	37	Pixel	video_data/AT_CA/train_Pixel_0037_1111.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	38	Pixel	video_data/AT_CA/train_Pixel_0038_1141.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	39	Pixel	video_data/AT_CA/train_Pixel_0039_1171.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	40	Pixel	video_data/AT_CA/train_Pixel_0040_1201.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	41	Pixel	video_data/AT_CA/train_Pixel_0041_1231.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	43	Pixel	video_data/AT_CA/train_Pixel_0043_1291.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	44	Pixel	video_data/AT_CA/train_Pixel_0044_1321.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	45	Pixel	video_data/AT_CA/train_Pixel_0045_1351.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	47	Pixel	video_data/AT_CA/train_Pixel_0047_1411.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	48	Pixel	video_data/AT_CA/train_Pixel_0048_1441.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	49	Pixel	video_data/AT_CA/train_Pixel_0049_1471.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	50	Pixel	video_data/AT_CA/train_Pixel_0050_1501.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	52	Pixel	video_data/AT_CA/train_Pixel_0052_1561.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	53	Pixel	video_data/AT_CA/train_Pixel_0053_1591.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	54	Pixel	video_data/AT_CA/train_Pixel_0054_1621.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	55	Pixel	video_data/AT_CA/train_Pixel_0055_1651.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	56	Pixel	video_data/AT_CA/train_Pixel_0056_1681.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	57	Pixel	video_data/AT_CA/train_Pixel_0057_1711.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	58	Pixel	video_data/AT_CA/train_Pixel_0058_1741.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	60	Pixel	video_data/AT_CA/train_Pixel_0060_1801.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	64	Pixel	video_data/AT_CA/train_Pixel_0064_1921.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	65	Pixel	video_data/AT_CA/train_Pixel_0065_1951.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	66	Pixel	video_data/AT_CA/train_Pixel_0066_1981.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	67	Pixel	video_data/AT_CA/train_Pixel_0067_2011.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	71	Pixel	video_data/AT_CA/train_Pixel_0071_2131.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	72	Pixel	video_data/AT_CA/train_Pixel_0072_2161.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	73	Pixel	video_data/AT_CA/train_Pixel_0073_2191.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	74	Pixel	video_data/AT_CA/train_Pixel_0074_2221.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	75	Pixel	video_data/AT_CA/train_Pixel_0075_2251.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	76	Pixel	video_data/AT_CA/train_Pixel_0076_2281.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	78	Pixel	video_data/AT_CA/train_Pixel_0078_2341.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	79	Pixel	video_data/AT_CA/train_Pixel_0079_2371.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	82	Pixel	video_data/AT_CA/train_Pixel_0082_2462.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	83	Pixel	video_data/AT_CA/train_Pixel_0083_2492.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	84	Pixel	video_data/AT_CA/train_Pixel_0084_2522.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	85	Pixel	video_data/AT_CA/train_Pixel_0085_2552.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	86	Pixel	video_data/AT_CA/train_Pixel_0086_2582.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	88	Pixel	video_data/AT_CA/train_Pixel_0088_2642.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	89	Pixel	video_data/AT_CA/train_Pixel_0089_2672.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	91	Pixel	video_data/AT_CA/train_Pixel_0091_2732.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	92	Pixel	video_data/AT_CA/train_Pixel_0092_2762.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	93	Pixel	video_data/AT_CA/train_Pixel_0093_2792.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	95	Pixel	video_data/AT_CA/train_Pixel_0095_2852.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	96	Pixel	video_data/AT_CA/train_Pixel_0096_2882.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	97	Pixel	video_data/AT_CA/train_Pixel_0097_2912.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	98	Pixel	video_data/AT_CA/train_Pixel_0098_2942.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	99	Pixel	video_data/AT_CA/train_Pixel_0099_2972.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	100	Pixel	video_data/AT_CA/train_Pixel_0100_3002.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	101	Pixel	video_data/AT_CA/train_Pixel_0101_3032.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
AT_CA	train	102	Pixel	video_data/AT_CA/train_Pixel_0102_3062.jpeg	../dados_indoor_location/Pixel/Vision/1218390229954881_atrio_caes_principio_etico.mp4
